"","logFC","logCPM","LR","PValue","FDR"
"HDC",0.277659461149407,6.73151726685519,0.407472722868143,0.523255046592153,1
"SMC2",-0.192524685923793,7.15921871338437,0.406898021375716,0.523548160997415,1
"ZBTB16",-0.179428329827326,7.90171670648449,0.406621804147321,0.523689143420882,1
"RASSF2",0.222491174085704,6.79773989691285,0.406598422982276,0.523701080356756,1
"ZNF292",0.182975902095805,8.15338635473432,0.406497295087476,0.523752715388507,1
"NTM",0.199484306366537,7.52261495728715,0.406109452480491,0.523950828276391,1
"LY6D",0.654752665402702,3.41678416484183,0.405974714969073,0.524019684333068,1
"ENO3",0.215897682635185,7.38756918051076,0.405648966122996,0.52418622092951,1
"S1PR3",-0.228838204112583,7.19535093459854,0.405593436621494,0.524214619337395,1
"GAP43",-0.368921690707498,5.11598245179073,0.405453550558233,0.524286170747748,1
"ATAD2B",0.175722943227702,7.87091147962615,0.405296779620855,0.524366379351384,1
"SLC35C1",0.382499798135902,5.5117180870135,0.404182986325612,0.524936857023647,1
"POLR2I",1.22571084018145,1.3008303241626,0.403880935409392,0.525091755785773,1
"NCOR1",-0.158716118838687,8.36591974544485,0.403520563847951,0.525276669154149,1
"GFRA2",-0.262185107986868,6.86755540541895,0.403367366043183,0.525355312911592,1
"BCAP31",-0.575925425437194,5.64899947038825,0.403000253621228,0.525543854589001,1
"CAPN6",0.374173973270091,5.12537136412326,0.402975156036319,0.525556748611742,1
"ACRV1",0.397919310001225,5.2392391932608,0.402681602613992,0.525707605144757,1
"MLLT3",0.215786817169942,6.86660300203235,0.40259455113424,0.525752355558558,1
"EYA2",0.227768774908482,6.92396512846855,0.402235747119072,0.525936877015173,1
"GPATCH2",-0.220053137983908,6.75876890134077,0.402184304195938,0.525963341927606,1
"ACTG2",-0.2772773118135,6.59992789453888,0.40163916061168,0.526243938032636,1
"MCM6",0.260272854423558,6.27060462029778,0.401212224275718,0.526463876979168,1
"AIMP2",0.566220457031419,4.30313241678374,0.401003794328574,0.526571310553371,1
"FBXW7",0.190578840876647,7.5794491283583,0.400865569673162,0.526642578937329,1
"MMP24",0.354159850275745,5.40774144194603,0.400799408953013,0.526676697377122,1
"KCNH4",-0.263126159089627,6.41783720316238,0.39960696451125,0.527292306559914,1
"APC2",-0.187680239880066,7.53707927492121,0.399214728481014,0.527495082618522,1
"IRS2",0.304100485508307,6.00601345185447,0.398947931755904,0.527633089408048,1
"PFN1",-0.655065874155958,3.44087415949049,0.398946178022101,0.527633996781054,1
"NEUROG3",-0.524057800495922,4.01651966250335,0.398153071705937,0.528044632185988,1
"FGG",-0.270593733303212,6.87957516851507,0.397642867011154,0.528309095988607,1
"HMGB1",0.275467508045228,6.45624149943844,0.397531084709636,0.528367069836257,1
"SLC16A7",0.208315349707121,7.57429484696073,0.397321649891148,0.528475720048197,1
"PAFAH1B3",-0.424265877291129,5.27943883567363,0.397223945724191,0.528526420525364,1
"LACTB2",-0.343767286131921,5.36310217562303,0.396749528587089,0.528772728167163,1
"MATN4",-0.355773943050396,5.83437894318558,0.396628491703929,0.528835600965527,1
"SPRR2D",-0.497742741366794,4.95633597097525,0.39609586860109,0.529112432168697,1
"CXCL14",-0.412947107388303,4.91750211976901,0.395991874961783,0.529166513249336,1
"IGLC1",0.392628637282068,5.28626140224839,0.395518156296493,0.529412992443162,1
"PLAC8",-0.338587646001166,5.61022755385499,0.395479024815078,0.529433362041138,1
"SGTA",-0.223823142014736,7.535614801505,0.395321994316491,0.529515117231894,1
"SATB1",0.176000210807041,9.14483427016323,0.395230684175488,0.529562666682603,1
"SLC29A3",0.245039845315549,7.68704166493188,0.395145066833226,0.529607258589667,1
"IKBKG",0.512206810277738,5.26576388476756,0.394905209363486,0.529732218968962,1
"CKM",-0.332657105088025,5.40333852967578,0.394866712240612,0.529752280039061,1
"ZNF654",0.263300329064517,6.50928502720115,0.394809888925689,0.529781893485052,1
"ADAM19",-0.223219372007541,6.97726356166839,0.394543128484835,0.529920955317095,1
"SFN",-0.505112554951679,3.75892215167362,0.394389178057505,0.530001239290417,1
"TREM2",0.313350830654268,5.64288746588578,0.393904695614069,0.530254035838186,1
"CARHSP1",0.242698523725579,6.7062662814271,0.393882452868941,0.530265647011308,1
"NUP50",0.222265615785589,7.02679418139827,0.393247505673619,0.530597295443643,1
"ARF6",0.307165537212017,5.88623956572156,0.393086764861113,0.530681313468046,1
"DYNC1I2",-0.211582275029704,7.40113613672555,0.39300982093142,0.53072153995623,1
"GTSE1",-0.281900921868901,6.36645882552749,0.392590523693125,0.530940846090484,1
"DLST",-0.230109668179208,6.85751193121498,0.392497471475714,0.530989537548254,1
"CIB1",0.243130406682284,6.82667120139922,0.392476674108103,0.531000421291069,1
"KDELR3",-0.476548471633418,4.8012349931872,0.392444398480238,0.531017312667725,1
"CDK2AP1",-0.262153140683459,6.64441883440932,0.392178596935846,0.531156456095031,1
"DDX21",0.202485739673531,7.42100521363376,0.392101579048347,0.53119678615889,1
"KCNJ14",0.189547454069462,8.00491733078379,0.391249000693936,0.531643603641421,1
"ANXA4",0.185976109092828,7.87023779012554,0.390987835971146,0.531780609824707,1
"FERMT2",-0.220762045002951,7.19803085038365,0.390667818922545,0.531948576555584,1
"MRPL13",-0.34191975833256,5.98875180935962,0.390541688553411,0.532014804645177,1
"SLCO4A1",0.291236939351943,6.57217543022967,0.39042898340718,0.532073996048457,1
"CDH13",0.200842638829,7.61226890372407,0.389885046901746,0.532359832148532,1
"PAX2",0.232669284738767,7.05549229593163,0.389826930009569,0.532390388689584,1
"CPLX2",0.249687836825351,6.90173268600844,0.389396580171812,0.532616755414559,1
"DHX34",0.221377929698004,7.02816154062737,0.388770942681802,0.532946154856182,1
"CDK5",0.275854572155612,6.50646250922598,0.388202894068753,0.533245552615317,1
"CSTF2",-0.452153328892142,5.63338359418134,0.388031042764187,0.533336189101124,1
"MLC1",0.297884369003154,6.57462849107522,0.387510037262892,0.533611144149657,1
"IMMT",0.355298696026651,6.64970538858371,0.386805786896758,0.533983212615936,1
"ARRB1",0.177079912886424,7.45270159249974,0.386803675650729,0.533984328732216,1
"CBR3",1.0441955513648,1.46796225927094,0.386747575776218,0.534013987639563,1
"RPL35A",0.326346120049949,6.69390612744871,0.386664377859972,0.53405797824485,1
"CHEK1",-0.155297166851543,8.43038868770821,0.386510192926365,0.534139520339089,1
"TAF2",-0.165731120685352,8.06127026030977,0.386234030749948,0.534285627582708,1
"RPL15",-0.303667070993735,7.41276783752591,0.385877238022708,0.534474500727169,1
"RRP8",-0.2635242870096,6.43690603097606,0.385767391582841,0.534532673816891,1
"TLE4",0.189064569009194,8.11323133909486,0.385619130900489,0.534611208737668,1
"SYPL1",0.304181809574649,6.42149102416377,0.385413161440711,0.534720347204204,1
"CADPS",0.192510770829375,8.08693976682311,0.385412758647785,0.534720560674466,1
"PIGT",0.183049966516211,8.89632133095326,0.385229098748326,0.534817911970213,1
"CHST10",-0.234787014177657,7.18285708559712,0.384545577793249,0.535180503721131,1
"MAGEB2",0.726154694013316,3.14585336396371,0.38453826926489,0.535184383133421,1
"KCNH3",-0.256438879413405,6.54031518660663,0.384399952660873,0.535257812072292,1
"PPP1R12C",0.206905131212464,7.13492230923856,0.384111961487689,0.535410758320223,1
"CSF1",0.257267841953462,6.71771254778359,0.383738326118063,0.535609306769944,1
"RPL3L",-0.285666026833296,5.80968426776992,0.383479581987997,0.535746880840079,1
"TAAR2",-0.396582659107646,4.69082472608915,0.383258413074426,0.535864527104467,1
"PTGER4",0.333402276185377,6.20819563619356,0.38307199666427,0.535963723961331,1
"SRSF4",0.265967966927941,7.41380535910646,0.382403153573895,0.536319907140347,1
"GPR37L1",0.267576969439933,6.63664764108416,0.382384100578986,0.536330059857174,1
"SERPINB6",0.175311655105236,7.97254242609971,0.381829025733147,0.536625994641629,1
"L1TD1",0.306841744699208,5.66277343298545,0.381207189212343,0.536957876226717,1
"SLC27A6",0.269108665248403,6.1500170847336,0.38111260169493,0.537008391472989,1
"CTBP1",-0.233266414087991,7.34968543228874,0.380955910251743,0.537092092888228,1
"BAG6",-1.04431928447933,2.53061954304743,0.380882018714589,0.537131572508608,1
"KAT6A",-0.164748165442239,8.28682366992422,0.380630545881168,0.537265971940712,1
"FEZF2",0.579985148518051,4.94056740386361,0.380453725311279,0.537360510244355,1
"ZNF337",0.356054076293752,5.12894311532265,0.380139548467976,0.537528561840543,1
"KRCC1",-0.405674076425905,4.86820406024141,0.380092974136286,0.537553482370628,1
"C1QL1",-0.6068576527442,3.71998269160165,0.379728373064159,0.537748642331007,1
"C5",0.161166169666923,8.15308320770569,0.379718891271001,0.537753719373412,1
"CPNE6",-0.846293655574649,0.230843500049322,0.37934542516377,0.53795376203615,1
"CNGA2",-0.379507170688925,4.54114293906741,0.379264937910483,0.537996891862752,1
"MLH1",-0.203754779186269,8.07213547077928,0.37924184399845,0.538009268110923,1
"VRK3",0.201081396126669,7.83407771831693,0.378926552130013,0.538178288041811,1
"BFSP1",-0.26839545736476,6.08148427742325,0.378915066756409,0.538184446887972,1
"DKK2",0.317550005829083,6.39268630167811,0.378885221946947,0.538200451286976,1
"ARHGEF16",0.245864154322483,6.84809475764099,0.378851223561577,0.538218684116805,1
"KCNS3",-0.300575478925398,5.89436554464409,0.378458102085325,0.538429591306564,1
"RHOT1",0.173400396573683,7.5954083830673,0.378387635783854,0.538467411990227,1
"TSPAN2",-0.306469178123719,6.20427645536254,0.37819536166942,0.538570634079253,1
"GNB5",-0.188334447943177,7.24804893970969,0.378109942757323,0.538616502704324,1
"GCNT4",0.319626062301071,6.11041782537785,0.3780343262823,0.538657113531852,1
"EIF4H",0.25398435654432,7.10369970798866,0.377062592220717,0.539179494867262,1
"IMPA1",-0.222322761865703,6.77861700591207,0.376904090212072,0.539264789728524,1
"EXO1",-0.220618974921565,7.07250038418411,0.376891815156627,0.539271396347928,1
"ADNP",-0.237344640201983,6.76176655077815,0.376144325858089,0.539673985753847,1
"CLPX",-0.227418542539124,6.85985461200957,0.375829365584266,0.539843784713831,1
"KDM5D",0.263097192520207,6.62441316924716,0.375717026580904,0.539904371738003,1
"GUCY1A2",-0.17682833918912,7.52137240822869,0.375259353833385,0.54015133410511,1
"PIN4",0.436029585730613,5.48582490459111,0.374771178086196,0.540414984418202,1
"CYP2B6",0.246475197653836,6.41953054214441,0.374633526382814,0.540489368989861,1
"RCL1",-0.282274933054508,6.46709118691406,0.374431947794026,0.540598332435659,1
"PTPRF",-0.184871070232936,8.07543157268629,0.374306694440454,0.540666058531257,1
"CEP250",-0.146452248240343,8.49487860868396,0.374177871128346,0.540735731196274,1
"SLC4A3",0.213197580047611,7.37651527076355,0.374130374225707,0.540761423529884,1
"PRKCB",0.199150295991637,7.70827527015875,0.374101141078114,0.540777237628407,1
"SASH3",0.422882438639918,5.02423508576521,0.37400254695281,0.540830579823019,1
"PPP1R13L",0.23586143054848,7.11358475499005,0.373436253478545,0.541137147741398,1
"FGF18",-0.453278975223094,4.66921063475605,0.373323486256061,0.541198233376353,1
"FOXK2",0.191692975496921,7.22072507506107,0.372797472451737,0.541483340826894,1
"ZAN",0.186639483342112,7.58947323294572,0.372794391434525,0.541485011598169,1
"SPTAN1",-0.153756668498291,8.89289156951054,0.372591045975,0.541595302554117,1
"SOX11",0.235956794709285,6.87231851708655,0.372248455897005,0.541781210771907,1
"SCML1",-0.314134066287921,5.79231366055197,0.371491513582241,0.542192385882942,1
"PI4K2B",-0.230289372660574,6.62334114253736,0.371063298147896,0.542425249308054,1
"SPCS2",0.339308344252942,5.57207561427171,0.37090620198229,0.542510724347559,1
"GSTO1",0.357935818130234,5.65599455546464,0.370801754109563,0.542567567515973,1
"APP",-0.194855604255389,7.30771742846704,0.370662920262184,0.54264314139057,1
"MAPKBP1",0.166500841045298,7.95545769747608,0.370256479223285,0.542864498182904,1
"RPS23",-0.386323322200439,5.72828381948061,0.370018575632223,0.542994143002601,1
"CLPP",0.317643357249566,6.05423378765641,0.369188502154453,0.543446936564087,1
"TBC1D10B",0.258289215559409,6.38125100684735,0.368865298735804,0.543623428082333,1
"SEC23A",0.207492304873385,7.29602359196215,0.368638103575003,0.543747555785248,1
"MCAT",-0.367187511092261,5.27740309850137,0.368597321962236,0.543769842294155,1
"SOX18",0.507338445646548,4.09695208803331,0.368552262842355,0.543794468355479,1
"EHBP1",-0.203566943521946,7.31578814282663,0.368144749546399,0.544017279316597,1
"PPEF1",0.269324995734642,6.11167105661568,0.36814226253237,0.544018639628137,1
"ERLIN2",0.205858946225382,7.0296336903543,0.368013502148678,0.544089075739707,1
"CD4",0.197612478417973,7.08574860716219,0.36782430937651,0.544192600917139,1
"ERC1",0.164372451567973,8.13575705938539,0.367698317608672,0.544261563078142,1
"DUSP5",0.321940059107708,5.62311272224686,0.367036372498219,0.544624147399753,1
"DDN",0.440118991484176,4.668506208462,0.366601585352122,0.544862547897959,1
"RAB11B",0.368191133058007,5.13428146415891,0.365805470099817,0.545299571352207,1
"UFM1",-0.283645368380695,5.87462911956137,0.36578123559264,0.54531288494705,1
"RAB33A",0.57151927976891,2.94955387987433,0.365722027013507,0.545345414613631,1
"NLGN4Y",-0.284755355874394,6.0317256917785,0.36527933569562,0.545588746787563,1
"RGS1",0.323196475982943,6.33498675710196,0.365276174573856,0.545590485071118,1
"CDA",0.681638017733629,4.26094812998592,0.364833959846179,0.545833757786466,1
"IL36A",-0.590150701101609,3.77309068319444,0.364781833437956,0.545862447005322,1
"SPON2",0.220852295077729,7.55027613009553,0.364672306473643,0.545922737332736,1
"ATP4A",0.238189503902542,6.954653096854,0.364584437612152,0.545971114651206,1
"CRB1",0.190623644838538,7.38568540844437,0.364569488648051,0.545979345785201,1
"PYCARD",-0.556712995218144,3.36752293041477,0.364054462228129,0.546263068132942,1
"OSBPL3",0.224128251606158,7.74310104304482,0.363780791536875,0.546413941683324,1
"ITGA9",-0.201860505854516,7.16802608592024,0.36344647350213,0.546598354928378,1
"RWDD2B",0.379027268452799,6.28678736385358,0.363294580464512,0.546682178889469,1
"CYP17A1",-0.402308279538603,5.35861996582842,0.36254929566854,0.547093819574974,1
"NKX2-2",0.5397953402142,2.61820761144363,0.362471624332899,0.547136752692234,1
"SRL",-0.289987384067276,6.41532838101311,0.362008197520957,0.547393043898181,1
"LTA4H",-0.215317335735501,7.24305019953742,0.361978353388412,0.547409556402095,1
"RBM3",-0.475322722775733,5.72734540781011,0.361951925254473,0.547424179637146,1
"NUDCD3",0.201398502146434,7.31432402333921,0.361674436218944,0.547577763991936,1
"DAGLA",-0.201265069915911,6.83211919824053,0.361431913600828,0.547712060882522,1
"AKR1B1",0.227418545876007,6.61433174900433,0.361375542930992,0.547743284924706,1
"PDCD4",-0.284008994935254,6.80082745822297,0.361120054490788,0.547884843036788,1
"ZNF148",0.175200121256554,7.60169921843955,0.360578449184215,0.548185155040675,1
"EXD2",-0.229555704887564,6.95317443921898,0.359498490860565,0.548784892816133,1
"GPRASP1",0.337708438992219,5.54810668868909,0.359250869548875,0.548922577976839,1
"MLNR",0.524856182248117,4.03989327599667,0.359231774251167,0.548933198235512,1
"ZNF273",-0.223087860430486,6.87396530403303,0.359037512171628,0.549041263061188,1
"DDX19A",0.174993017981467,8.01973984803773,0.359035957134989,0.549042128262986,1
"MAT2A",0.25280127548591,6.43575629948353,0.358568335369967,0.549302422408386,1
"LAMTOR2",0.38308163722202,5.39392742489148,0.358509362539814,0.549335265059356,1
"ARL4C",0.338462075357428,5.29575366605194,0.357617850285164,0.549832206112419,1
"PRKACB",-0.289004478536411,7.18403265198551,0.35759779350075,0.549843395706076,1
"LIFR",-0.168779050670226,7.55734652713253,0.357555436743212,0.549867027758594,1
"DENR",-0.276891295847879,6.11683445329409,0.357552619963144,0.549868599388544,1
"AIMP1",0.191618930095479,7.08013593144345,0.357459625294601,0.549920490731174,1
"FASTKD2",-0.27855803848704,6.45302601214468,0.357220987276342,0.550053693497158,1
"RRAS",0.399895721516652,4.73923489687441,0.357201752740296,0.550064432443704,1
"EGFL6",0.400073227498494,5.38691116003726,0.357072626977335,0.550136535566551,1
"IFI35",0.349301255391587,5.72347552141778,0.356982181407638,0.550187050417239,1
"ASTE1",-0.299404332590085,6.83875281593926,0.356979570246295,0.550188508908683,1
"IKBKE",0.24871761560603,6.62203349269959,0.356817541008335,0.550279026195331,1
"SCAND1",0.476922489445362,4.47695267640801,0.356775770432577,0.550302365758894,1
"TNPO2",0.170619513948296,7.97501486359942,0.356688865205275,0.550350930524868,1
"CEP152",-0.182618457625864,7.31278694303949,0.356637450870458,0.550379665891428,1
"PRPF40B",-0.269996825274415,6.85956742701477,0.356317130900752,0.550558755381576,1
"A1CF",-0.216540915440063,6.94128064579316,0.355991658125235,0.550740837647764,1
"MFAP3L",0.200534169320774,7.3790863315234,0.355852986051882,0.550818450548295,1
"TGFBR2",0.211193543772919,6.72904313565944,0.35559066350852,0.550965325055047,1
"TGFBR3",0.18292435878134,7.35993545846665,0.355585477684166,0.550968229340563,1
"ATP1A4",0.202036059627517,7.17076777633943,0.355432775727742,0.551053761899845,1
"PHLPP1",-0.253397660623018,7.14344668416801,0.355401798450448,0.551071116161944,1
"MAP3K3",-0.197928978327547,7.22035735132932,0.355287515160692,0.551135149448745,1
"VSIG10",0.182030494007658,7.38977655877521,0.355281959336097,0.551138262750495,1
"CDC40",0.242667975035103,7.085919536913,0.355266355689366,0.551147006698429,1
"PPP2R5D",-0.228527313035233,6.50703395701852,0.355155945939178,0.551208885383744,1
"NMUR1",0.302209104309637,5.58311256881652,0.354704791139817,0.55146186873731,1
"DCAF8",-0.153795689872434,8.3850364823349,0.354385336403929,0.551641133614037,1
"GPC1",0.201527259564973,7.23270155147054,0.354167581489667,0.551763391458396,1
"BDNF",-0.243066723932235,6.60829944576722,0.354158688628443,0.551768385410314,1
