HGNC ID	Approved symbol	Approved name	Status	Locus type	Previous symbols	Alias symbols	Chromosome	NCBI Gene ID	Ensembl gene ID	Vega gene ID	Group ID	Group name
HGNC:53291	LINC02368	long intergenic non-protein coding RNA 2368	Approved	RNA, long non-coding			12q24.32	101927694	ENSG00000256659	OTTHUMG00000168429	1986	Long intergenic non-protein coding RNAs
HGNC:53292	LINC02369	long intergenic non-protein coding RNA 2369	Approved	RNA, long non-coding			12q24.32	100996679	ENSG00000256551	OTTHUMG00000168428	1986	Long intergenic non-protein coding RNAs
HGNC:27885	LINC02370	long intergenic non-protein coding RNA 2370	Approved	RNA, long non-coding			12q24.33	338797	ENSG00000230294	OTTHUMG00000168301	1986	Long intergenic non-protein coding RNAs
HGNC:53293	LINC02371	long intergenic non-protein coding RNA 2371	Approved	RNA, long non-coding			12p13.33	107984539	ENSG00000274659	OTTHUMG00000187093	1986	Long intergenic non-protein coding RNAs
HGNC:53294	LINC02372	long intergenic non-protein coding RNA 2372	Approved	RNA, long non-coding			12q24.32	440117	ENSG00000249873	OTTHUMG00000168453	1986	Long intergenic non-protein coding RNAs
HGNC:53295	LINC02373	long intergenic non-protein coding RNA 2373	Approved	RNA, long non-coding			12q15	105369822	ENSG00000257507	OTTHUMG00000169359	1986	Long intergenic non-protein coding RNAs
HGNC:53296	LINC02374	long intergenic non-protein coding RNA 2374	Approved	RNA, long non-coding			4q35.2	105377600	ENSG00000249747	OTTHUMG00000160312	1986	Long intergenic non-protein coding RNAs
HGNC:53297	LINC02375	long intergenic non-protein coding RNA 2375	Approved	RNA, long non-coding			12q24.32	101927616	ENSG00000256362	OTTHUMG00000168445	1986	Long intergenic non-protein coding RNAs
HGNC:53298	LINC02376	long intergenic non-protein coding RNA 2376	Approved	RNA, long non-coding			12q24.32	105370065	ENSG00000256292	OTTHUMG00000168443	1986	Long intergenic non-protein coding RNAs
HGNC:53300	LINC02377	long intergenic non-protein coding RNA 2377	Approved	RNA, long non-coding			4q28.3	105377424	ENSG00000250102	OTTHUMG00000161095	1986	Long intergenic non-protein coding RNAs
HGNC:53301	LINC02378	long intergenic non-protein coding RNA 2378	Approved	RNA, long non-coding			12p12.3	105369678	ENSG00000256994	OTTHUMG00000168808	1986	Long intergenic non-protein coding RNAs
HGNC:53302	LINC02379	long intergenic non-protein coding RNA 2379	Approved	RNA, long non-coding			4q28.1	101927109	ENSG00000251649	OTTHUMG00000161146	1986	Long intergenic non-protein coding RNAs
HGNC:53303	LINC02380	long intergenic non-protein coding RNA 2380	Approved	RNA, long non-coding			4q12	101928851	ENSG00000248505	OTTHUMG00000160663	1986	Long intergenic non-protein coding RNAs
HGNC:53304	LINC02381	long intergenic non-protein coding RNA 2381	Approved	RNA, long non-coding		LOC400043, HMS, lncEPAT	12q13.13	400043	ENSG00000250742	OTTHUMG00000160035	1986	Long intergenic non-protein coding RNAs
HGNC:53305	LINC02382	long intergenic non-protein coding RNA 2382	Approved	RNA, long non-coding			4q33	100506107	ENSG00000250968	OTTHUMG00000160872	1986	Long intergenic non-protein coding RNAs
HGNC:53306	LINC02383	long intergenic non-protein coding RNA 2383	Approved	RNA, long non-coding			4p13	105374436	ENSG00000248143	OTTHUMG00000160455	1986	Long intergenic non-protein coding RNAs
HGNC:53308	LINC02384	long intergenic non-protein coding RNA 2384	Approved	RNA, long non-coding			12q15	100507195	ENSG00000251301	OTTHUMG00000169139	1986	Long intergenic non-protein coding RNAs
HGNC:53309	LINC02385	long intergenic non-protein coding RNA 2385	Approved	RNA, long non-coding			12q23.3	105369948	ENSG00000257193	OTTHUMG00000170177	1986	Long intergenic non-protein coding RNAs
HGNC:53312	LINC02386	long intergenic non-protein coding RNA 2386	Approved	RNA, long non-coding			12p11.22	105369717	ENSG00000257756	OTTHUMG00000169332	1986	Long intergenic non-protein coding RNAs
HGNC:53313	LINC02387	long intergenic non-protein coding RNA 2387	Approved	RNA, long non-coding			12p11.21	101929027	ENSG00000256232	OTTHUMG00000169033	1986	Long intergenic non-protein coding RNAs
HGNC:53315	LINC02388	long intergenic non-protein coding RNA 2388	Approved	RNA, long non-coding			12q14.1	101927653	ENSG00000257259	OTTHUMG00000169964	1986	Long intergenic non-protein coding RNAs
HGNC:53316	LINC02389	long intergenic non-protein coding RNA 2389	Approved	RNA, long non-coding		FLJ41278	12q14.3	400046	ENSG00000255693	OTTHUMG00000168829	1986	Long intergenic non-protein coding RNAs
HGNC:53317	LINC02390	long intergenic non-protein coding RNA 2390	Approved	RNA, long non-coding			12p13.31	105369652	ENSG00000256582	OTTHUMG00000168371	1986	Long intergenic non-protein coding RNAs
HGNC:53318	LINC02391	long intergenic non-protein coding RNA 2391	Approved	RNA, long non-coding			12q22	101930023	ENSG00000277851	OTTHUMG00000187289	1986	Long intergenic non-protein coding RNAs
HGNC:53319	LINC02392	long intergenic non-protein coding RNA 2392	Approved	RNA, long non-coding			12q21.33	105369893	ENSG00000258183	OTTHUMG00000170044	1986	Long intergenic non-protein coding RNAs
HGNC:53320	LINC02393	long intergenic non-protein coding RNA 2393	Approved	RNA, long non-coding		FLJ37505	12q24.32	400087	ENSG00000256597	OTTHUMG00000168424	1986	Long intergenic non-protein coding RNAs
HGNC:53321	LINC02394	long intergenic non-protein coding RNA 2394	Approved	RNA, long non-coding			12q21.1	105369841	ENSG00000258332	OTTHUMG00000169689	1986	Long intergenic non-protein coding RNAs
HGNC:53322	LINC02395	long intergenic non-protein coding RNA 2395	Approved	RNA, long non-coding			12q13.12	101927292	ENSG00000257771	OTTHUMG00000169708	1986	Long intergenic non-protein coding RNAs
HGNC:27463	LINC02396	long intergenic non-protein coding RNA 2396	Approved	RNA, long non-coding			12q13.12	283332	ENSG00000258135	OTTHUMG00000169809	1986	Long intergenic non-protein coding RNAs
HGNC:53323	LINC02397	long intergenic non-protein coding RNA 2397	Approved	RNA, long non-coding			12q22	100507616	ENSG00000205056	OTTHUMG00000181842	1986	Long intergenic non-protein coding RNAs
HGNC:53325	LINC02398	long intergenic non-protein coding RNA 2398	Approved	RNA, long non-coding			12p12.2	100506393	ENSG00000256287	OTTHUMG00000168941	1986	Long intergenic non-protein coding RNAs
HGNC:53326	LINC02399	long intergenic non-protein coding RNA 2399	Approved	RNA, long non-coding			12q21.33	105369891	ENSG00000257725	OTTHUMG00000169952	1986	Long intergenic non-protein coding RNAs
HGNC:53327	LINC02400	long intergenic non-protein coding RNA 2400	Approved	RNA, long non-coding			12q12	101927038	ENSG00000257784	OTTHUMG00000169376	1986	Long intergenic non-protein coding RNAs
HGNC:53328	LINC02401	long intergenic non-protein coding RNA 2401	Approved	RNA, long non-coding			12q23.3	101929084	ENSG00000257762	OTTHUMG00000170055	1986	Long intergenic non-protein coding RNAs
HGNC:53329	LINC02402	long intergenic non-protein coding RNA 2402	Approved	RNA, long non-coding		ENST00000550337.1	12q12	101927058	ENSG00000257510	OTTHUMG00000169457	1986	Long intergenic non-protein coding RNAs
HGNC:53330	LINC02403	long intergenic non-protein coding RNA 2403	Approved	RNA, long non-coding			12q14.1	105369785	ENSG00000257541	OTTHUMG00000170496	1986	Long intergenic non-protein coding RNAs
HGNC:53331	LINC02404	long intergenic non-protein coding RNA 2404	Approved	RNA, long non-coding			12q21.33	105369900	ENSG00000257893	OTTHUMG00000170089	1986	Long intergenic non-protein coding RNAs
HGNC:53333	LINC02405	long intergenic non-protein coding RNA 2405	Approved	RNA, long non-coding			12q24.32	101927592	ENSG00000249345	OTTHUMG00000168456	1986	Long intergenic non-protein coding RNAs
HGNC:53334	LINC02406	long intergenic non-protein coding RNA 2406	Approved	RNA, long non-coding			12q12	105369730	ENSG00000258144	OTTHUMG00000169409	1986	Long intergenic non-protein coding RNAs
HGNC:53337	LINC02408	long intergenic non-protein coding RNA 2408	Approved	RNA, long non-coding			12q15	100507175	ENSG00000203585	OTTHUMG00000169069	1986	Long intergenic non-protein coding RNAs
HGNC:53338	LINC02409	long intergenic non-protein coding RNA 2409	Approved	RNA, long non-coding			12q23.1	105369929	ENSG00000257920	OTTHUMG00000170123	1986	Long intergenic non-protein coding RNAs
HGNC:53339	LINC02410	long intergenic non-protein coding RNA 2410	Approved	RNA, long non-coding			12q23.1	105369920	ENSG00000258292	OTTHUMG00000170350	1986	Long intergenic non-protein coding RNAs
HGNC:53340	LINC02411	long intergenic non-protein coding RNA 2411	Approved	RNA, long non-coding			12q24.32	101927637	ENSG00000256022	OTTHUMG00000168451	1986	Long intergenic non-protein coding RNAs
HGNC:53341	LINC02412	long intergenic non-protein coding RNA 2412	Approved	RNA, long non-coding			12q22	102724933	ENSG00000258171	OTTHUMG00000170115	1986	Long intergenic non-protein coding RNAs
HGNC:53342	LINC02413	long intergenic non-protein coding RNA 2413	Approved	RNA, long non-coding			12q22	105369906	ENSG00000257345	OTTHUMG00000170111	1986	Long intergenic non-protein coding RNAs
HGNC:53343	LINC02414	long intergenic non-protein coding RNA 2414	Approved	RNA, long non-coding			12q24.33	105370085	ENSG00000256424	OTTHUMG00000168310	1986	Long intergenic non-protein coding RNAs
HGNC:53344	LINC02415	long intergenic non-protein coding RNA 2415	Approved	RNA, long non-coding			12q24.33	107161159	ENSG00000248703	OTTHUMG00000168300	1986	Long intergenic non-protein coding RNAs
HGNC:53345	LINC02416	long intergenic non-protein coding RNA 2416	Approved	RNA, long non-coding			12q13.11	107984528	ENSG00000257924	OTTHUMG00000169663	1986	Long intergenic non-protein coding RNAs
HGNC:53347	LINC02417	long intergenic non-protein coding RNA 2417	Approved	RNA, long non-coding			12p13.32	101930162	ENSG00000257048	OTTHUMG00000168183	1986	Long intergenic non-protein coding RNAs
HGNC:53348	LINC02418	long intergenic non-protein coding RNA 2418	Approved	RNA, long non-coding			12q24.33	100190940	ENSG00000214039	OTTHUMG00000168373	1986	Long intergenic non-protein coding RNAs
HGNC:53349	LINC02419	long intergenic non-protein coding RNA 2419	Approved	RNA, long non-coding			12q24.33	105370078	ENSG00000256906	OTTHUMG00000168375	1986	Long intergenic non-protein coding RNAs
HGNC:53350	LINC02420	long intergenic non-protein coding RNA 2420	Approved	RNA, long non-coding			12q15	102724433	ENSG00000256172	OTTHUMG00000169068	1986	Long intergenic non-protein coding RNAs
HGNC:53351	LINC02421	long intergenic non-protein coding RNA 2421	Approved	RNA, long non-coding			12q15	101927901	ENSG00000255970	OTTHUMG00000169091	1986	Long intergenic non-protein coding RNAs
HGNC:53352	LINC02422	long intergenic non-protein coding RNA 2422	Approved	RNA, long non-coding			12p11.21	105369723	ENSG00000255760	OTTHUMG00000169240	1986	Long intergenic non-protein coding RNAs
HGNC:53353	LINC02423	long intergenic non-protein coding RNA 2423	Approved	RNA, long non-coding			12q24.23	105370014	ENSG00000256750	OTTHUMG00000168902	1986	Long intergenic non-protein coding RNAs
HGNC:53354	LINC02424	long intergenic non-protein coding RNA 2424	Approved	RNA, long non-coding			12q21.2	105369860	ENSG00000258220	OTTHUMG00000170004	1986	Long intergenic non-protein coding RNAs
HGNC:53356	LINC02425	long intergenic non-protein coding RNA 2425	Approved	RNA, long non-coding			12q14.3	105369810	ENSG00000256259	OTTHUMG00000168958	1986	Long intergenic non-protein coding RNAs
HGNC:53357	LINC02426	long intergenic non-protein coding RNA 2426	Approved	RNA, long non-coding			12q21.31	101928449	ENSG00000257747	OTTHUMG00000170249	1986	Long intergenic non-protein coding RNAs
HGNC:53358	LINC02427	long intergenic non-protein coding RNA 2427	Approved	RNA, long non-coding			4q35.1	105377585	ENSG00000271538	OTTHUMG00000185265	1986	Long intergenic non-protein coding RNAs
HGNC:53359	LINC02428	long intergenic non-protein coding RNA 2428	Approved	RNA, long non-coding			4q24	101929448	ENSG00000248740	OTTHUMG00000160989	1986	Long intergenic non-protein coding RNAs
HGNC:53360	LINC02429	long intergenic non-protein coding RNA 2429	Approved	RNA, long non-coding			4q13.1	105377247	ENSG00000251266	OTTHUMG00000161247	1986	Long intergenic non-protein coding RNAs
HGNC:53361	LINC02430	long intergenic non-protein coding RNA 2430	Approved	RNA, long non-coding			4q31.23	107986319	ENSG00000250252	OTTHUMG00000161390	1986	Long intergenic non-protein coding RNAs
HGNC:53362	LINC02431	long intergenic non-protein coding RNA 2431	Approved	RNA, long non-coding			4q34.1	100506122	ENSG00000248872	OTTHUMG00000160875	1986	Long intergenic non-protein coding RNAs
HGNC:53363	LINC02432	long intergenic non-protein coding RNA 2432	Approved	RNA, long non-coding			4q31.21	100507639	ENSG00000248810	OTTHUMG00000161381	1986	Long intergenic non-protein coding RNAs
HGNC:27959	LINC02433	long intergenic non-protein coding RNA 2433	Approved	RNA, long non-coding			4q32.1	340017	ENSG00000234111	OTTHUMG00000161533	1986	Long intergenic non-protein coding RNAs
HGNC:53365	LINC02434	long intergenic non-protein coding RNA 2434	Approved	RNA, long non-coding			4q35.2	105377606	ENSG00000248370	OTTHUMG00000160236	1986	Long intergenic non-protein coding RNAs
HGNC:53366	LINC02435	long intergenic non-protein coding RNA 2435	Approved	RNA, long non-coding			4q28.1	107986311	ENSG00000251526	OTTHUMG00000161297	1986	Long intergenic non-protein coding RNAs
HGNC:53368	LINC02436	long intergenic non-protein coding RNA 2436	Approved	RNA, long non-coding			4q35.1	101928877	ENSG00000250754	OTTHUMG00000160487	1986	Long intergenic non-protein coding RNAs
HGNC:53369	LINC02437	long intergenic non-protein coding RNA 2437	Approved	RNA, long non-coding			4q35.1	107986333	ENSG00000248517	OTTHUMG00000160551	1986	Long intergenic non-protein coding RNAs
HGNC:53370	LINC02438	long intergenic non-protein coding RNA 2438	Approved	RNA, long non-coding			4p15.31	107986264	ENSG00000248238	OTTHUMG00000160243	1986	Long intergenic non-protein coding RNAs
HGNC:53371	LINC02439	long intergenic non-protein coding RNA 2439	Approved	RNA, long non-coding			12q24.23	105370016	ENSG00000255814	OTTHUMG00000168912	1986	Long intergenic non-protein coding RNAs
HGNC:53372	LINC02440	long intergenic non-protein coding RNA 2440	Approved	RNA, long non-coding			12q24.23	105370015	ENSG00000255618	OTTHUMG00000168911	1986	Long intergenic non-protein coding RNAs
HGNC:53373	LINC02441	long intergenic non-protein coding RNA 2441	Approved	RNA, long non-coding		CRAT8	12q24.32	105370070	ENSG00000256643	OTTHUMG00000168427	1986	Long intergenic non-protein coding RNAs
HGNC:53374	LINC02442	long intergenic non-protein coding RNA 2442	Approved	RNA, long non-coding			12q15	105369815	ENSG00000256077	OTTHUMG00000169088	1986	Long intergenic non-protein coding RNAs
HGNC:53375	LINC02443	long intergenic non-protein coding RNA 2443	Approved	RNA, long non-coding			12p13.32	101929584	ENSG00000256115	OTTHUMG00000168644	1986	Long intergenic non-protein coding RNAs
HGNC:53376	LINC02444	long intergenic non-protein coding RNA 2444	Approved	RNA, long non-coding			12q21.1	101928137	ENSG00000258123	OTTHUMG00000169672	1986	Long intergenic non-protein coding RNAs
HGNC:53377	LINC02445	long intergenic non-protein coding RNA 2445	Approved	RNA, long non-coding			12q21.1	105369840	ENSG00000257750	OTTHUMG00000169687	1986	Long intergenic non-protein coding RNAs
HGNC:53378	LINC02446	long intergenic non-protein coding RNA 2446	Approved	RNA, long non-coding			12p13.2	101060038	ENSG00000256039	OTTHUMG00000168797	1986	Long intergenic non-protein coding RNAs
HGNC:53379	LINC02447	long intergenic non-protein coding RNA 2447	Approved	RNA, long non-coding			4p16.1	730971	ENSG00000245468	OTTHUMG00000159980	1986	Long intergenic non-protein coding RNAs
HGNC:53380	LINC02448	long intergenic non-protein coding RNA 2448	Approved	RNA, long non-coding			12q14.1	105369792	ENSG00000257230	OTTHUMG00000169922	1986	Long intergenic non-protein coding RNAs
HGNC:53381	LINC02449	long intergenic non-protein coding RNA 2449	Approved	RNA, long non-coding			12p13.31	101927905	ENSG00000215241	OTTHUMG00000168640	1986	Long intergenic non-protein coding RNAs
HGNC:53382	LINC02450	long intergenic non-protein coding RNA 2450	Approved	RNA, long non-coding			12q12	105369739	ENSG00000257114	OTTHUMG00000169348	1986	Long intergenic non-protein coding RNAs
HGNC:53383	LINC02451	long intergenic non-protein coding RNA 2451	Approved	RNA, long non-coding			12q12	105369738	ENSG00000257164	OTTHUMG00000169347	1986	Long intergenic non-protein coding RNAs
HGNC:53384	LINC02452	long intergenic non-protein coding RNA 2452	Approved	RNA, long non-coding			12q23.1	105369924	ENSG00000283422	OTTHUMG00000191864	1986	Long intergenic non-protein coding RNAs
HGNC:53392	LINC02453	long intergenic non-protein coding RNA 2453	Approved	RNA, long non-coding			12q23.1	643770	ENSG00000245017	OTTHUMG00000170208	1986	Long intergenic non-protein coding RNAs
HGNC:53387	LINC02454	long intergenic non-protein coding RNA 2454	Approved	RNA, long non-coding			12q14.3	105369807	ENSG00000256268	OTTHUMG00000168899	1986	Long intergenic non-protein coding RNAs
HGNC:53388	LINC02455	long intergenic non-protein coding RNA 2455	Approved	RNA, long non-coding			12p13.33	105369597	ENSG00000256672	OTTHUMG00000168085	1986	Long intergenic non-protein coding RNAs
HGNC:53389	LINC02456	long intergenic non-protein coding RNA 2456	Approved	RNA, long non-coding			12q23.2	105369942	ENSG00000283052	OTTHUMG00000191608	1986	Long intergenic non-protein coding RNAs
